stem,split,clip_name,start,end,text,emotion,score
5092765202446045704,train,clip_00791.mp4,2198.606,2200.964,Lucky you came on a quiet day.,neutral,0.885329
5295436978203147799,train,clip_00298.mp4,1041.992,1043.606,Am I gonna get stung to bits?,sadness,0.363954
5691356512476501438,train,clip_00180.mp4,939.323,940.39,"What's he done, then?",neutral,0.524484
5369597319509758843,train,clip_00261.mp4,1064.041,1068.121,"Is it the local authorities, the courts or the travellers themselves?",neutral,0.986672
5574139983033241846,train,clip_00530.mp4,2373.128,2377.438,"Well, it's been, er, it's been good to have this, this healthy debate with you today.",neutral,0.508257
5695812111549373490,train,clip_00482.mp4,2164.637,2165.198,Good grief!,anger,0.923804
5355873610508841884,train,clip_00222.mp4,971.442,975.382,You got a good chance to meet those guys in the integration room.,neutral,0.936742
5698087585235057338,train,clip_00516.mp4,1274.057,1277.807,HE CRIES Stop using tools!,anger,0.93345
5441295356077792877,train,clip_00214.mp4,533.624,534.482,Ha-ha!,joy,0.934544
5599288734525993317,train,clip_00238.mp4,1618.573,1620.543,"It was a huge responsibility, wasn't it?",sadness,0.681806
5408233986311115471,train,clip_00301.mp4,1554.009,1559.539,"And certainly the singing postman helped, a great deal to do that because...",joy,0.624747
5647162587490865854,train,clip_00058.mp4,256.034,262.463,"Next, he needs palm sugar, which tastes similar to brown sugar, to give the dressing a caramel sweetness.",neutral,0.983917
5270204474835870482,train,clip_00219.mp4,650.107,651.974,It could be anything!,joy,0.766811
5537897331023655961,train,clip_00489.mp4,1327.977,1332.717,"Ah, you scared the sardines out of me!",anger,0.806612
5646081544222460569,train,clip_00114.mp4,499.755,503.875,Cover some tomatoes with boiling water.,neutral,0.956057
5620842599234468139,train,clip_00315.mp4,2750.231,2755.061,"But in McClintock's mutant maize, the red colour comes back.",neutral,0.980268
5217838945072849727,train,clip_00599.mp4,1637.383,1638.763,It was a good one this time.,joy,0.86273
5408254602166392010,train,clip_00712.mp4,2328.659,2330.164,A bit jittery?,sadness,0.489617
5530273334543293625,train,clip_00116.mp4,519.147,521.363,Not much life and not much work.,sadness,0.813305
5707716472403714399,train,clip_00679.mp4,2560.139,2561.437,That's epic.,neutral,0.774901
5247150808377879765,train,clip_00560.mp4,1669.688,1671.526,The grief they gave me!,sadness,0.978179
5410862506308523363,train,clip_00104.mp4,391.781,393.051,I'm root tonging.,neutral,0.858014
5428653978823208336,train,clip_00512.mp4,1955.797,1956.413,Correct.,neutral,0.987715
5408597340544357103,train,clip_00344.mp4,1582.858,1584.638,They love these apples!,joy,0.976393
5374043899151311144,train,clip_00168.mp4,930.723,939.113,"Kim and Adrian are quick off the mark to get to their bone, and they certainly seem excited about something.",neutral,0.940265
5615634521061124137,train,clip_00221.mp4,774.215,776.167,This really is as bad as we've ever seen.,sadness,0.812088
5709914636665810595,train,clip_00350.mp4,1975.999,1980.319,And I'm going to be joining them in February.,joy,0.740656
5689158348214435120,train,clip_00568.mp4,2173.006,2176.106,'I was hoping to contact Adam from Adam's Farm.,neutral,0.98849
5600577224748029115,train,clip_00463.mp4,1327.498,1328.096,Shhh!,anger,0.548272
5404131433549976015,train,clip_00579.mp4,1787.064,1788.172,Isn't it?,joy,0.837998
5187393210401698389,train,clip_00048.mp4,224.173,226.691,"Ask her, is it a chicken?",neutral,0.971012
5229685323868684758,train,clip_00400.mp4,1430.835,1434.149,"If this car had a monocle, it would fall out now.",neutral,0.932651
5221198038995053656,train,clip_00325.mp4,765.297,769.038,"I'm going to go £249,950.",joy,0.555604
5595592056174318077,train,clip_00688.mp4,2633.539,2638.499,"We've had them 20-odd years now, so they've been a big part of our lives, so I shall miss them.",sadness,0.953648
5605402620505085829,train,clip_00055.mp4,207.316,209.524,Can't wait to see what they all do.,joy,0.956571
5195573834614591024,train,clip_00844.mp4,1792.511,1795.758,"Ooh, little study area or something.",joy,0.613144
5298767725341243372,train,clip_00174.mp4,885.138,892.89,"Laura, you're a lovely girl, but a man can have too much of a good thing, you know?",sadness,0.357554
5406034533571089446,train,clip_00762.mp4,2851.527,2852.557,It's inventive and different.,joy,0.601645
5582275510073090348,train,clip_00526.mp4,2405.663,2410.073,But there seems to be no peace here in Guatemala.,sadness,0.836156
5626554475444429535,train,clip_00002.mp4,74.97,78.07,"I see you guys like a bit of crazy golf, eh?",joy,0.854351
5397844889918814544,train,clip_00662.mp4,3168.638,3179.188,"We'd been patrolling over our front lines, protecting our troops, and we got mixed up with some German fighters.",neutral,0.88663
5626747748939500901,train,clip_00699.mp4,3055.139,3056.519,I'm feeling optimistic.,joy,0.765868
5561644205203243109,train,clip_00199.mp4,828.347,828.938,It hurts.,sadness,0.840754
5546675814658998003,train,clip_00378.mp4,1383.603,1384.834,"Yeah, a load of paper.",neutral,0.981092
5555020077947990063,train,clip_00044.mp4,208.391,209.47,"Cool, Nina.",neutral,0.917038
5415651824328044556,train,clip_00118.mp4,628.866,631.446,He took one-and-a-half weeks off.,neutral,0.933014
5167018315046215545,train,clip_00221.mp4,955.218,955.705,Hi there.,neutral,0.985089
5174465788337456749,train,clip_00126.mp4,855.837,862.628,It takes a few minutes but she eventually emerges triumphant with this naughty boy in tow!,joy,0.706169
5665712980739004623,train,clip_00687.mp4,2905.576,2906.775,"I'm so sorry, Lincolnshire.",sadness,0.979441
5640159643326981835,train,clip_00824.mp4,2804.105,2808.465,"As soon as you got your credit card last night you were like, ""Give me some money!""",anger,0.613825
5212610251886695418,train,clip_00431.mp4,2020.567,2022.284,I love swatting flies.,joy,0.956996
5665712980739004623,train,clip_00512.mp4,2203.209,2203.811,Absolutely.,neutral,0.973871
5212648906592359416,train,clip_00264.mp4,749.771,751.194,Forgive us bickering!,anger,0.988049
5634183625819074081,train,clip_00074.mp4,385.506,389.116,There's only two other people that I know and they're both retired now.,sadness,0.537046
5287606823325808175,train,clip_00540.mp4,2309.761,2315.836,Are there any major derelict buildings that need something to bring them back to life?,neutral,0.9709
5217831214131716924,train,clip_00134.mp4,483.75,485.31,They are keen to see her marry.,neutral,0.750957
5257559232122982230,train,clip_00185.mp4,524.038,529.938,This weekend I'm going to cancel my trip to the West Country with my girlfriend and instead I'm going to stay home and sharpen chisels.,sadness,0.727499
5656469352136813499,train,clip_00015.mp4,100.303,107.293,"I really want to walk in other people's shoes, I want people to tell me their stories and I want to know, what was it like for you?",joy,0.335434
5546675814658998003,train,clip_00408.mp4,1455.624,1459.794,"I haven't had it come up in the shower before, I've had it come up in other places.",neutral,0.977438
5244545481216124785,train,clip_00358.mp4,1031.629,1033.517,It's vapour from mint.,neutral,0.982955
5581521743312640843,train,clip_00716.mp4,2162.802,2170.672,"If I were you, I'd go back in there and tell her that she'll regret this for the rest of her life if she gives up now.",sadness,0.46168
5092765202446045704,train,clip_01154.mp4,3142.242,3145.519,"Soon they'll get a phone call, just like I did.",neutral,0.967041
5384828562861767575,train,clip_00230.mp4,1900.699,1903.839,It's different to the good old days.,neutral,0.812378
5686522097288145936,train,clip_00818.mp4,3203.016,3203.656,I win.,joy,0.854084
5673535404675217927,train,clip_00464.mp4,2195.257,2196.987,I've just climbed up there.,neutral,0.979191
5270204474835870482,train,clip_00846.mp4,2515.146,2519.823,"But they don't know each other, they don't know us, they didn't get fed...",sadness,0.469512
5532709869523546466,train,clip_00149.mp4,551.218,552.323,To free my people.,anger,0.442385
5640159643326981835,train,clip_00670.mp4,2262.669,2264.693,I think we've done very well.,joy,0.833659
5229349027929407743,train,clip_00517.mp4,2666.083,2667.25,Deadly bird flu.,sadness,0.522764
5465132424591572854,train,clip_00161.mp4,537.163,538.656,"Stuff like underpants, socks.",neutral,0.923916
5090546422340930233,train,clip_00424.mp4,1472.47,1474.948,They look quite spectacular.,joy,0.970282
5574460817078009727,train,clip_00140.mp4,618.993,620.116,We're off!,joy,0.799131
5408254602166392010,train,clip_00827.mp4,2681.824,2684.024,I just don't want to let myself down.,sadness,0.865248
5371455322362010318,train,clip_00058.mp4,371.947,382.397,"Set on the edge of the Cheviot Hills, his 1,000-acre estate now has seven million trees, and he took great pride in creating Cragside's unique gardens.",neutral,0.547862
5322839299048390654,train,clip_00776.mp4,3231.524,3234.568,JAKE BARKS Good lad!,joy,0.9704
5186304436192161269,train,clip_00825.mp4,1956.856,1960.453,And look at this lovely stained glass window.,joy,0.899369
5491333873377793524,train,clip_00223.mp4,958.582,961.582,"He, er, didn't invite me back this year.",sadness,0.390074
5700646526737756614,train,clip_00457.mp4,1831.486,1833.036,It's brilliant!,joy,0.989223
5234153807847640340,train,clip_00017.mp4,111.023,112.941,Anything really does mean anything.,anger,0.409632
5549824885506748069,train,clip_00194.mp4,788.702,790.952,It's been a marvellous day.,joy,0.957869
5270204474835870482,train,clip_00765.mp4,2249.67,2251.666,"Good on you, mate.",neutral,0.786039
5401903634013537245,train,clip_00342.mp4,1386.282,1387.59,They're so cute.,joy,0.951712
5457936207684095183,train,clip_00408.mp4,2916.198,2930.638,"The discovery of pulsars, for which you played a decisive role, is a most outstanding example of how, in recent years, our knowledge of the Universe has been dramatically extended.",joy,0.671553
5594507148265583126,train,clip_00525.mp4,1454.664,1455.885,"No problem, Ian.",neutral,0.979818
5540715259863557164,train,clip_00404.mp4,3319.046,3326.596,"Sadly for us, our best-loved seabird is one of the species now in decline.",sadness,0.938097
5270204474835870482,train,clip_00077.mp4,243.199,246.157,Potted shrimps are one of my favourite ingredients.,joy,0.830111
5457215940850606719,train,clip_00284.mp4,1050.326,1052.946,Freeman got a bit of a cock-stand once!,anger,0.469605
5178534840353690647,train,clip_00504.mp4,1140.615,1141.282,Shall we go?,neutral,0.987829
5689158348214435120,train,clip_00113.mp4,486.097,486.96,That's the girl!,anger,0.41322
5300621862722928183,train,clip_00785.mp4,2590.217,2592.413,"This isn't the Foreign Legion, love!",anger,0.852861
5611162171615793006,train,clip_00517.mp4,2357.741,2362.941,We won't know the results of the honey bee trial until later in the year but I'm really enthused by it.,joy,0.683822
5215246502812982439,train,clip_00173.mp4,547.7,548.765,It's very pretty.,joy,0.673301
5469805778473108056,train,clip_00262.mp4,1104.574,1105.844,That's great.,joy,0.955015
5641584713463546337,train,clip_00383.mp4,2624.35,2634.43,"We have the lanterns, the August moon, and you have the singing and the beer and the Schnapps, and it's... a bit like Christmas in the end of the summer.",joy,0.865661
5602655559389329153,train,clip_00713.mp4,2150.903,2153.653,"If you ate this, you'd live forever, wouldn't you?",joy,0.790735
5231554923132635211,train,clip_00191.mp4,610.951,612.588,You know it's bad for my health.,sadness,0.854559
5603759795481130757,train,clip_00896.mp4,2296.629,2296.983,Wa-hey!,joy,0.934318
5392625216163977671,train,clip_00070.mp4,273.797,275.613,"You enjoyed it, didn't you?",joy,0.608463
5257918721715904053,train,clip_00346.mp4,2264.712,2265.216,So... !,neutral,0.447449
5217478167819985703,train,clip_00215.mp4,626.894,630.047,But you could try places like more gallery based.,neutral,0.98947
5590023201578350783,train,clip_00396.mp4,2101.476,2103.016,The caddis fly IS a good sign.,joy,0.850352
5594641150448226995,train,clip_00079.mp4,224.296,225.897,'You must send me children!,anger,0.937525
5287606823325808175,train,clip_00077.mp4,225.972,227.93,Shall I come in here?,neutral,0.979186
5647162587490865854,train,clip_00381.mp4,1510.035,1513.383,"Oh, yeah, the peppermint!",joy,0.916506
5290603851504957815,train,clip_00242.mp4,742.754,743.936,What do you think?,neutral,0.93818
5537369050013022027,train,clip_00944.mp4,3380.416,3388.435,"The place, magnificent, everything was so right, until you decided to do a James on me.",joy,0.982431
5620842599234468139,train,clip_00062.mp4,581.293,590.293,"His plan is to crossbreed all kinds of different animals and to do the same for plants, a hugely laborious task.",neutral,0.971308
5374439466469472648,train,clip_00295.mp4,2067.647,2071.217,One of the lead astrobiologists is Dr Zita Martins.,neutral,0.963164
5659453495414074806,train,clip_00395.mp4,1384.474,1385.424,Yeah.,neutral,0.975491
5460511898741284558,train,clip_00335.mp4,1494.282,1498.882,That is provided I can make head or tail of the charts.,neutral,0.9789
5387174902698595688,train,clip_00356.mp4,1409.527,1412.197,How deep can they go?,neutral,0.959376
5262415551644571399,train,clip_00251.mp4,750.769,754.648,"Rushed off my feet, I am(!)",joy,0.844016
5626554475444429535,train,clip_00138.mp4,825.991,827.61,This isn't a nursery school!,anger,0.825474
5641971260520186373,train,clip_00721.mp4,3160.163,3167.623,Most people who do moth catching inland would really enjoy coming to catch this.,joy,0.558073
5689158348214435120,train,clip_00148.mp4,625.4,629.94,"Julie shows her donkeys every year, and they have won hundreds of prizes.",joy,0.519903
5244545481216124785,train,clip_00569.mp4,1652.754,1654.251,Thank you!,joy,0.978155
5662056245595450852,train,clip_00161.mp4,516.416,518.336,Listen!,anger,0.53917
5396766423643050367,train,clip_00330.mp4,907.92,908.227,No.,neutral,0.963465
5178918810429953003,train,clip_00016.mp4,47.119,48.999,I'd prefer to sign on than do that!,anger,0.6402
5493372264059476923,train,clip_00433.mp4,1221.38,1222.616,Get in the car!,anger,0.899781
5099091689273058848,train,clip_00575.mp4,2562.644,2563.192,It's mad.,anger,0.625286
5574460817078009727,train,clip_00473.mp4,2017.865,2021.841,What a beautiful spot to enjoy a lovely cup of English tea.,joy,0.950857
5491305525763414097,train,clip_00407.mp4,881.234,882.73,"It reminds me, in an beautiful.",joy,0.892035
5210417242415566320,train,clip_00097.mp4,653.733,655.563,I would have made a good crusader.,joy,0.708226
5683973463706940711,train,clip_00518.mp4,1261.525,1262.704,This one's for Grampy!,joy,0.73775
5374439466469472648,train,clip_00079.mp4,504.985,506.948,It goes much further than that.,neutral,0.989124
5348439022119461237,train,clip_00651.mp4,3103.458,3103.974,Fantastic.,joy,0.500145
5602655559389329153,train,clip_00795.mp4,2403.99,2405.158,"Come on, boys, dig in!",joy,0.714762
5294294087405681939,train,clip_00050.mp4,180.92,183.961,Because these people claim they're being ignored.,anger,0.544498
5390143584093591125,train,clip_00123.mp4,538.711,539.954,How can we blame them?,anger,0.535487
5537369050013022027,train,clip_00508.mp4,1868.435,1873.635,The clients asked for finger food to be served alongside glasses of champagne.,neutral,0.868501
5544629693065505741,train,clip_00194.mp4,822.141,828.371,"I really enjoyed myself today, especially when the Inventors used the binoculars.",joy,0.900818
5210417242415566320,train,clip_00181.mp4,1260.723,1266.253,"We're talking about getting individual boys, aged 12 or 13, to analyse their own position.",neutral,0.980354
5161832142036290984,train,clip_00067.mp4,543.752,544.248,Ha ha!,joy,0.932662
5264651082122140218,train,clip_00472.mp4,1490.907,1492.616,Tighten up some of the presentation.,neutral,0.985072
5085357672350628540,train,clip_00037.mp4,362.552,363.591,"Yes, try that.",neutral,0.986039
5495968571789909080,train,clip_00431.mp4,1327.45,1328.022,Not now!,anger,0.594611
5265004128438065902,train,clip_00373.mp4,1160.711,1163.585,I'm sorry to whoever gets this one.,sadness,0.649384
5444608064340942491,train,clip_00435.mp4,1961.841,1962.661,I love it.,joy,0.945939
5667621234720878718,train,clip_00145.mp4,816.898,819.938,"So, was I angry and was I upset?",anger,0.633801
5376689169521167335,train,clip_00203.mp4,1108.821,1113.791,I am glad just to be getting my teeth stuck into something.,joy,0.976529
5804000190285263030,train,clip_00125.mp4,449.294,451.684,"One, two, three, GO!",joy,0.57376
5545682388744386611,train,clip_00240.mp4,1084.816,1087.131,"Pretty good team, I'd say.",joy,0.691686
5457936207684095183,train,clip_00354.mp4,2490.059,2502.199,"Stephen Hawking got on to me and said how delighted he was, congratulations and so on on, and he said, ""Well, if neutron stars exist, ""you must believe strongly in black holes"".",joy,0.809616
5643813801490172414,train,clip_00388.mp4,1371.995,1373.635,Don't you dare.,anger,0.519283
5213374327398864506,train,clip_00417.mp4,1973.024,1977.614,Except that he has in fact reformed the One Year Six Curriculum.,neutral,0.968292
5446486683048468498,train,clip_00499.mp4,1362.783,1364.305,You want my soul?,anger,0.858599
5213389789281130116,train,clip_00238.mp4,1149.044,1154.534,"It's five weeks since Samuel came out of prison, and he's moved house to a bigger flat.",sadness,0.705965
5335107014135967969,train,clip_00388.mp4,1504.209,1506.097,"Tourism suffered, as well as farming.",sadness,0.599874
5212610251886695418,train,clip_00102.mp4,474.818,477.016,See ya!,joy,0.944402
5621351552062054508,train,clip_00358.mp4,1106.896,1108.051,Men drink lattes.,neutral,0.986429
5287606823325808175,train,clip_00299.mp4,1261.274,1270.465,"At present, I suspect he is anxiously hoping his father isn't going to embarrass him any further.",neutral,0.845828
5397844889918814544,train,clip_00291.mp4,1605.043,1607.853,People come just because they enjoy being in the countryside.,neutral,0.905472
5620447031916296500,train,clip_00456.mp4,1902.399,1907.649,So...you know how hard I have worked to get here.,sadness,0.52395
5287606823325808175,train,clip_00792.mp4,3374.828,3377.146,That's the plan at any rate!,anger,0.791933
5212648906592359416,train,clip_00150.mp4,474.708,477.825,"There's certainly only room for one in here, Bernie.",neutral,0.945337
5217838945072849727,train,clip_00283.mp4,783.815,784.577,That really hurt!,sadness,0.944579
5087953980081062580,train,clip_00730.mp4,2929.69,2931.804,Shall I pay now or...?,anger,0.80088
5330281618378907485,train,clip_00371.mp4,1768.22,1772.2,Lighthouses seem to be a very popular line in serpentine.,neutral,0.977624
5698087585235057338,train,clip_00186.mp4,415.613,415.995,Destiny!,joy,0.458179
5229349027929407743,train,clip_00361.mp4,1878.484,1884.356,"Despite the countryside's strong community spirit, it seems nothing could prepare it for the devastation of foot and mouth.",neutral,0.757407
5589270723308093095,train,clip_00413.mp4,1670.942,1679.292,'Sara usually goes to an all night supermarket to collect her dole money on the dot of midnight 'so she can go shopping straight away.',neutral,0.922189
5215246502812982439,train,clip_00351.mp4,952.087,952.427,Ish.,neutral,0.915628
5187775891987772153,train,clip_00055.mp4,306.547,310.985,"Quite a bit more, apparently, because Mrs Wren turned her beak up at it.",neutral,0.970867
5217846676013982525,train,clip_00131.mp4,293.751,296.05,These things are just getting worse.,sadness,0.496157
5387545987872970095,train,clip_00465.mp4,1510.486,1514.946,"We drifted off so bad, and we shouldn't have done that.",sadness,0.819971
5620842599234468139,train,clip_00341.mp4,2909.801,2911.861,Mutations that switch on and off.,neutral,0.974512
5699503635940288750,train,clip_00450.mp4,2302.35,2306.815,"These lambs were born last spring, we're fattening them up, ready to go to the market.",joy,0.813988
5681328193337091072,train,clip_00350.mp4,1971.292,1972.654,"He's lovely, isn't he?",joy,0.965345
5463130111635148238,train,clip_00323.mp4,2020.054,2022.684,"So suddenly, everything was coming full circle.",joy,0.456521
5291727414949591706,train,clip_00089.mp4,279.2,280.202,Shall I borrow one?!,anger,0.91032
5665712980739004623,train,clip_00629.mp4,2678.294,2679.399,Let's be honest!,anger,0.571527
5213025146557699536,train,clip_00420.mp4,2460.207,2461.488,"Oh, dreadful.",sadness,0.474105
5363827460477536035,train,clip_00145.mp4,377.121,378.102,"Oh, losserly!",joy,0.373299
5212610251886695418,train,clip_00587.mp4,2716.385,2719.46,"Quite a shame, really.",sadness,0.55371
5298767725341243372,train,clip_00051.mp4,258.841,259.228,Sir!,joy,0.76011
5284317307886087887,train,clip_00223.mp4,959.392,960.229,Fuck knows.,anger,0.421377
5335107014135967969,train,clip_00705.mp4,2955.306,2957.606,Drawn a few extra customers out today.,neutral,0.984749
5216732132000669934,train,clip_00369.mp4,905.257,907.736,"Ah, right, so this is the master bedroom, then?",neutral,0.971652
5097975856769557081,train,clip_00421.mp4,1702.447,1706.243,"It's normal, walking in the African bush, taking my rhino for a walk!",joy,0.781818
5179265414290740855,train,clip_00313.mp4,1533.602,1535.521,Can Daddy use your swag?,neutral,0.877815
5376689169521167335,train,clip_00126.mp4,651.981,655.731,He's yanking and pulling and hitting.,neutral,0.798088
5640159643326981835,train,clip_00242.mp4,856.36,857.383,He was nearly one.,neutral,0.700152
5252717085993469491,train,clip_00576.mp4,2657.746,2662.502,"Once again, a big thank-you to the many thousands of you who sent in entries.",joy,0.776933
5491333873377793524,train,clip_00474.mp4,2298.161,2305.339,"And after, oh, about five days of this, we're feeling a bit empty inside, a bit guilty.",sadness,0.749899
5643487813472404032,train,clip_00356.mp4,1515.161,1519.711,"Also, a few extra lumps of butter to make it sumptuous and rich.",neutral,0.896406
5544078218438377108,train,clip_00949.mp4,3246.549,3247.914,I want this so badly.,sadness,0.95418
5267613321066192461,train,clip_00017.mp4,78.339,79.009,Criticism.,neutral,0.863704
5641971260520186373,train,clip_00422.mp4,1723.887,1727.267,"So long as he lands and looks for nectar, we're laughing.",joy,0.516777
5408233986311115471,train,clip_00314.mp4,1602.482,1603.749,You've got it!,joy,0.834372
5229349027929407743,train,clip_00069.mp4,414.671,415.806,Congratulations.,joy,0.821321
5093160768934007504,train,clip_00649.mp4,2178.364,2183.717,The end of another part of your life and the start of a new life.,sadness,0.932323
5546675814658998003,train,clip_00701.mp4,2366.613,2368.855,Picture those installation guidelines.,neutral,0.989791
5472382758850710949,train,clip_00836.mp4,3441.23,3443.29,It's not as good as this!,anger,0.533929
5469805778473108056,train,clip_00493.mp4,2160.992,2163.153,So it's just like drilling for oil?,neutral,0.976318
5236774596891661234,train,clip_00167.mp4,514.343,523.935,"I don't know how far we'll get into trying to do this by offering, but every step we make in any other department of the house is three, four, five months of saving up they don't have to do.",neutral,0.886291
5218587558702753260,train,clip_00103.mp4,620.427,625.957,"We are losing roughly about 4,500 Jews in terms of numbers down a year.",sadness,0.562215
5433503855906118746,train,clip_00426.mp4,1189.516,1192.096,BRITISH ..a tasty bit of crumpet.,joy,0.507555
5667246284075937719,train,clip_00549.mp4,2129.211,2131.019,This was a mistake!,sadness,0.710445
5525084584552992937,train,clip_00459.mp4,2179.174,2182.594,It's the top stone that's actually turning.,neutral,0.946098
5537369050013022027,train,clip_00337.mp4,1198.626,1201.019,"Really, really good.",joy,0.964971
5656469352136813499,train,clip_00367.mp4,2101.937,2114.977,"Not even for a second did she feel that she wasn't going to have me or that she couldn't have me, that she would have to give me up or anything like that, I know that it was always, ""OK, I'm pregnant, that means I'm going to have a baby.""",sadness,0.893419
5444608064340942491,train,clip_00398.mp4,1788.181,1793.191,"Wouldn't it be great to go back to Jane Austen's Bath, just for a day, and see what it was like?",joy,0.678032
5577818622510026141,train,clip_00192.mp4,1170.596,1179.926,"Here in the Amazon, the indigenous people have borne the brunt of the world's hunger for natural resources, increasingly driven by China.",neutral,0.957109
5296911010979135286,train,clip_00051.mp4,357.395,359.833,"Principally, what we do is we make English wine.",neutral,0.979787
5159234545815667989,train,clip_00227.mp4,1260.764,1262.162,That's lovely!,joy,0.990913
5669851611225433269,train,clip_00272.mp4,1380.935,1385.385,These lovely crisp chicory leaves are going to be the bread in my sandwich.,joy,0.743837
5175575179220224611,train,clip_00316.mp4,2066.833,2071.993,What we're gonna do is try a couple of these salad dressings.,neutral,0.971017
5477592124684034442,train,clip_00521.mp4,2076.241,2079.646,Probably it's nothing we just need you to answer a few questions.,neutral,0.987079
5231562654073768001,train,clip_00623.mp4,2506.781,2508.938,This is a disaster!,anger,0.367307
5335107014135967969,train,clip_00034.mp4,121.379,122.106,Made my day!,joy,0.971874
5701759782260880904,train,clip_00376.mp4,1928.071,1931.236,This path is just so simple but so effective.,joy,0.560752
5656469352136813499,train,clip_00116.mp4,736.959,778.639,"'It really did hit me when Bill kept referring to himself as illegitimate, 'and that he was a bastard, it's just so wrong,' and also for Bill to carry that shame, the shame that his mother put on him, and... obviously me, I can totally understand how someone ends up in that situation as the parent, but I cannot understand, or even accept the fact that Bill himself was penalised for being born within a single parent family, it's just... ..awful.",sadness,0.491027
5468072759202384457,train,clip_00232.mp4,1150.888,1151.355,Hai!,joy,0.884503
5704706559322674874,train,clip_00149.mp4,883.297,889.857,What caused that to happen was the biggest environmental disaster out waters had ever seen.,sadness,0.361379
5086465773912997411,train,clip_00020.mp4,126.564,130.836,He went to school in the city and his dad lectured at the university.,neutral,0.957409
5269830812681118195,train,clip_00756.mp4,2038.257,2040.414,Service!,joy,0.534399
5108723153434317714,train,clip_00523.mp4,2376.229,2377.455,'One minute 24...,neutral,0.983873
5537369050013022027,train,clip_00479.mp4,1765.865,1768.535,I switched it on a second ago and now it's not working.,sadness,0.406805
5694316174440176706,train,clip_00370.mp4,1610.037,1617.257,"'Countess Sondes, a native New Yorker, 'married into the British aristocracy 'and has managed the whole estate for the last 15 years.",neutral,0.973936
5698087585235057338,train,clip_00061.mp4,159.563,162.043,"Mayion, you gone so long.",sadness,0.75869
5636786376830680426,train,clip_00633.mp4,3571.303,3579.223,"My advice to anybody who is facing resignation is, don't resign, wait, because it looks different in the morning.",neutral,0.871953
5270584579441566776,train,clip_00298.mp4,950.79,956.687,"Back in the kitchen, novice Sylvia has finally found her lungs and the diners are suitably impressed...",joy,0.543305
5594507148265583126,train,clip_00147.mp4,440.143,441.049,That's great.,joy,0.955015
5090546422340930233,train,clip_00756.mp4,2608.5,2613.77,"You raised the last time I came about the redevelopment of the area, and it's all going to happen.",neutral,0.904606
5468072759202384457,train,clip_00048.mp4,281.796,285.076,"Unfortunately, fail.",sadness,0.74988
5295436978203147799,train,clip_00126.mp4,500.3,503.897,And I am not doing anything that anybody else can't do.,anger,0.47571
5482770566752826045,train,clip_00862.mp4,3259.02,3260.054,You murderer.,anger,0.517148
5573534392665491242,train,clip_00497.mp4,1317.55,1320.83,I'd better go.,neutral,0.709048
5099091689273058848,train,clip_00135.mp4,933.726,936.226,They're his biscuits.,neutral,0.989667
5620447031916296500,train,clip_00725.mp4,2794.723,2796.413,I'm sorry.,sadness,0.908103
5640159643326981835,train,clip_00228.mp4,793.953,804.783,"Because I can't afford it, and I can't give my child what I'd want to give them, and I personally haven't lived enough yet, either, to be able to...",sadness,0.921425
5257918721715904053,train,clip_00426.mp4,2762.326,2766.216,"And the dirt, lovely, much more exciting than a red buffer beam.",joy,0.949044
5649783376534886418,train,clip_00320.mp4,1135.225,1136.62,"Look, that's lovely.",joy,0.843378
5638109656262959721,train,clip_00200.mp4,744.857,749.537,"A wheel needs an axle to allow it to spin, which helps your bike move!",joy,0.695262
5163321636694545430,train,clip_00434.mp4,3311.878,3331.774,"And as a man... it has really made me feel how lacking we are in our society because any form of male affection is seen as, you know, either homosexual, part of some sort of show.",sadness,0.943827
5525084584552992937,train,clip_00301.mp4,1412.393,1415.147,"And she's going, ""I killed it, I killed it!""",anger,0.925982
5595214528548999641,train,clip_00343.mp4,2164.234,2174.034,"What I really like about Hafod Y Llan is that the seasons are still very distinctive and each season brings something new with it, and all that in a very special environment.",joy,0.576458
5590023201578350783,train,clip_00012.mp4,98.486,102.936,The Tweed has a deserved reputation as one of the great salmon-fishing rivers.,neutral,0.962292
5571538521342054326,train,clip_00019.mp4,79.478,87.118,"Cannabis is a controversial drug, and I want to go behind the headlines to find out the truth about cannabis.",neutral,0.947021
5287606823325808175,train,clip_00156.mp4,570.887,572.02,No mobile phones!,anger,0.843441
5646081544222460569,train,clip_00310.mp4,1410.044,1411.164,Fantastic smell.,joy,0.696608
5695812111549373490,train,clip_00222.mp4,1002.742,1007.472,"The sage, the onion, it's awesome.",joy,0.815393
5634188780610059419,train,clip_00179.mp4,1689.498,1693.008,But in 1831 it was much worse and that's true.,sadness,0.399068
5477592124684034442,train,clip_00778.mp4,3149.663,3150.585,Please!,anger,0.59061
5382232255131335438,train,clip_00297.mp4,2612.226,2614.716,Matheson should have been imprisoned.,anger,0.721437
5699503635940288750,train,clip_00206.mp4,1081.901,1083.9,It's going to be a difficult thing to do.,sadness,0.842824
5217478167819985703,train,clip_00173.mp4,480.727,485.365,"We'd really love for you to have this item, we're just trying to sell this at the best price we can.",joy,0.570588
5527336866233246031,train,clip_00055.mp4,471.847,485.257,"For example, you know, the sorrows of childhood that seem so huge, she would say, ""Well, go and get a book, go and lose yourself in a book ""and then, when you come out of that world, you'll find it's better.""",sadness,0.506444
5625642224357510420,train,clip_00143.mp4,572.038,573.998,Why wait in the car?,neutral,0.913689
