sample_id,gold_label,telme_pred,emotrans_pred,eanwh_pred,telme_correct,emotrans_correct,eanwh_correct,sd_id,dialogue_idx,utterance_idx,frame_dir,txt_file,prev_speaker,prev_emotion_jp,prev_emotion_anjs,prev_text,curr_speaker,curr_emotion_jp,curr_text
SD07-41-02J,J,J,J,N,1,1,0,SD07,41,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-41-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-41.txt,女子生徒,喜び,J,先生、今回いい点とれたよ！,講師,喜び,見た見た！すごい点数上がってたね！
SD07-41-04J,J,J,J,N,1,1,0,SD07,41,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-41-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-41.txt,女子生徒,喜び,J,苦手な所だったけど、1週間かけて頑張って覚えた！,講師,喜び,そっかー。よく頑張った！
SD07-42-02J,J,J,J,N,1,1,0,SD07,42,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-42-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-42.txt,女子生徒,喜び,J,先生！先生のおかげで、テストの成績めっちゃよかった！,講師,喜び,ほんとに？やったじゃーん！でも、私のおかげじゃ無くて、あなたが頑張ってたからだよ。
SD07-42-04J,J,J,J,N,1,1,0,SD07,42,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-42-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-42.txt,女子生徒,喜び,J,そうかなぁ…？そうかもね！,講師,喜び,次のテストも引き続き頑張って、この成績をキープできるといいね！
SD07-43-02J,J,J,J,N,1,1,0,SD07,43,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-43-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-43.txt,女子生徒,喜び,J,やったー！こんなにいい点数とったの初めてかも！,講師,喜び,凄いじゃん！頑張って勉強した甲斐があったね！
SD07-43-03J,J,J,J,N,1,1,0,SD07,43,3,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-43-03J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-43.txt,講師,喜び,J,凄いじゃん！頑張って勉強した甲斐があったね！,女子生徒,喜び,先生が色々教えてくれたおかげだよ！ありがとう！
SD07-43-04J,J,J,J,N,1,1,0,SD07,43,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-43-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-43.txt,女子生徒,喜び,J,先生が色々教えてくれたおかげだよ！ありがとう！,講師,喜び,そんなことないよ！あなたの努力があってだよ！次もいい点数取れるよう、また一緒にがんばろうね！
SD07-44-02J,J,J,J,N,1,1,0,SD07,44,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-44-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-44.txt,女子生徒,喜び,J,やったね！満点とったよ！,講師,喜び,おめでとう！すごいね！
SD07-44-04J,J,J,J,N,1,1,0,SD07,44,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-44-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-44.txt,女子生徒,喜び,J,ありがとう。これも、先生の教え方が良かったおかげだよ！,講師,喜び,そんなことないよ！これはあなたが地道に努力した成果だよ。次も満点目指して、一緒に頑張ろうね！
SD07-45-02J,J,J,J,N,1,1,0,SD07,45,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-45-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-45.txt,女子生徒,喜び,J,英語のテストね、学年で5位だったんだよ！,講師,喜び,ええ！そんなにいい点数取れたの？
SD07-45-04J,J,J,N,N,1,0,0,SD07,45,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-45-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-45.txt,女子生徒,喜び,J,なんか調子よかったみたい。,講師,喜び,実力、実力！たまたまでそんな順位取れないから、力が付いた証拠だよ。
SD07-46-02J,J,J,J,N,1,1,0,SD07,46,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-46-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-46.txt,女子生徒,喜び,J,たくさん褒めてもらえたから、次も頑張れそう！,講師,喜び,おー、やる気があっていいね！
SD07-46-04J,J,J,J,N,1,1,0,SD07,46,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-46-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-46.txt,女子生徒,喜び,J,うん！学年トップ目指す！,講師,喜び,すごい！きっとなれるよ。
SD07-47-02J,J,J,J,N,1,1,0,SD07,47,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-47-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-47.txt,女子生徒,喜び,J,先生！今回の期末テスト、これまでの最高点、取っちゃった！,講師,喜び,わぁ！それはおめでとう！私もうれしいな！
SD07-47-04J,J,J,J,N,1,1,0,SD07,47,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-47-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-47.txt,女子生徒,喜び,J,先生がいつも、私が理解できるまで根気よく教えてくれるからだよ。ありがとう！,講師,喜び,そんなうれしいこと言われると、泣いちゃいそう！あなたこそ、いつも頑張ってついて来てくれて、ありがとう、っていう気持ちよ。これからも一緒に勉強していこうね！
SD07-48-02J,J,J,J,N,1,1,0,SD07,48,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-48-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-48.txt,女子生徒,喜び,J,今まで一番いい点取れました！やった！見て見て！,講師,喜び,答案見た限りでは、しっかり実力でてるわよ！ここのところ頑張ってたみたいだったもんね！
SD07-49-02J,J,J,N,N,1,0,0,SD07,49,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-49-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-49.txt,女子生徒,喜び,J,ねぇ先生、見てこれ！うち、すごくない？,講師,喜び,お、98点とかすごいね！1問どこでやられたの？
SD07-49-04J,J,J,J,N,1,1,0,SD07,49,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-49-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-49.txt,女子生徒,喜び,J,ここ！漢字間違えただけだから、実質100点！,講師,喜び,ほんとだ！おしかったね！次のテストも楽しみだね！
SD07-50-02J,J,J,J,N,1,1,0,SD07,50,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-50-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-50.txt,女子生徒,喜び,J,こんなにいい点数が取れるなんて、夢みたいです！,講師,喜び,コツコツ勉強してきた努力が報われたね！
SD07-50-04J,J,J,J,N,1,1,0,SD07,50,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-50-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-50.txt,女子生徒,喜び,J,はい！いい点数取れると、もっと頑張ろうっていう気になります！,講師,喜び,テストでいい成績取れるとモチベーション上がるよね！この調子で頑張ってね！
SD07-51-01J,J,J,J,N,1,1,0,SD07,51,1,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-51-01J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-51.txt,,,,,女子生徒,喜び,じゃーん！国語で満点取っちゃいました！
SD07-51-02J,J,J,J,N,1,1,0,SD07,51,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-51-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-51.txt,女子生徒,喜び,J,じゃーん！国語で満点取っちゃいました！,講師,喜び,おめでとう！よく頑張ったね！
SD07-52-02J,J,J,J,N,1,1,0,SD07,52,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-52-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-52.txt,女子生徒,喜び,J,先生！このあいだのテスト、順位が上がってた！,講師,喜び,すごい！なになに？何が上がってた？
SD07-52-04J,J,J,J,N,1,1,0,SD07,52,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-52-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-52.txt,女子生徒,喜び,J,数A！先生とやった例題が出た！,講師,喜び,頑張ったもんね！この調子でコツコツやっていこうね！
SD07-53-02J,J,J,N,N,1,0,0,SD07,53,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-53-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-53.txt,女子生徒,喜び,J,地理のテスト、めちゃくちゃ良かったよ！先生！,講師,喜び,ほんと？何点だったの？
SD07-53-04J,J,J,J,N,1,1,0,SD07,53,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-53-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-53.txt,女子生徒,喜び,J,それがね、なんと、95点でした！,講師,喜び,やったじゃん！私もすっごくうれしいよ。これからも頑張ろう！
SD07-54-04J,J,J,J,N,1,1,0,SD07,54,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-54-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-54.txt,女子生徒,喜び,J,数学はプラス5点、英語はプラス10点！国語は、プラス3点かな！,講師,喜び,どんどん上がって来たね！この調子で勉強頑張っていこう？
SD07-55-04J,J,J,J,N,1,1,0,SD07,55,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-55-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-55.txt,女子生徒,喜び,J,みてほら！このテストの点！,講師,喜び,えーっ！これまでで最高点じゃないの？おめでとう！
SD07-56-02J,J,J,J,N,1,1,0,SD07,56,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-56-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-56.txt,女子生徒,喜び,J,先生！私、苦手な古文のテストの点数が、今回すごく良かったんです！,講師,喜び,わあ、それは本当に良かったわね！テスト勉強、すごく頑張ってたもんね！
SD07-57-02J,J,J,J,N,1,1,0,SD07,57,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-57-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-57.txt,女子生徒,喜び,J,もう泣きそうだよー！こんないい点数だなんて。,講師,喜び,結構難しい内容だったのに、よくがんばったよね！
SD07-57-04J,J,J,J,N,1,1,0,SD07,57,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-57-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-57.txt,女子生徒,喜び,J,ここで、わかりやすく教えてもらってるからね！いつもありがとうございます！,講師,喜び,私もすっごく嬉しいよ！
SD07-58-04J,J,J,J,N,1,1,0,SD07,58,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-58-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-58.txt,女子生徒,喜び,J,そう！今回の学力テストで、前回よりもかなりいい成績が取れたの！これも、先生のおかげだよ！,講師,喜び,そうだったんだ！おめでとう！最近、苦手な問題も繰り返し解いたり、すごく頑張っていたもんね！努力の賜物だね！
SD07-59-02J,J,J,J,N,1,1,0,SD07,59,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-59-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-59.txt,女子生徒,平静,N,あ、先生！そういえば私、このあいだのテストで、最高得点を取れたんですよ！,講師,喜び,へえ、そうなの？すごいね！なんの教科なの？
SD07-59-04J,J,J,J,N,1,1,0,SD07,59,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-59-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-59.txt,女子生徒,喜び,J,物理です。苦手だったんですけど、頑張って勉強しました！,講師,喜び,へえ、物理？いつも「苦手だーっ」て言ってたのに、本当に頑張ったんだね！ほかの教科も頑張るんだよ？
SD07-60-02J,J,J,J,N,1,1,0,SD07,60,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-60-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-60.txt,女子生徒,喜び,J,やったじゃん、私！,講師,喜び,おめでとう！これからも頑張ってね！
SD07-60-04J,J,J,J,N,1,1,0,SD07,60,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD07-60-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD07/txt/SD07-Dialogue-60.txt,女子生徒,喜び,J,勉強頑張ってきて良かったー！,講師,喜び,あなたならもっといい点数取れるから、頑張って！
SD09-07-04J,J,J,J,N,1,1,0,SD09,7,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD09-07-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD09/txt/SD09-Dialogue-07.txt,女子生徒,平静,N,ありがとう。そうだよね、ここで諦めてしまったら、学校で居眠りはしなくなるかもしれないけど、成績も上がらなくて、希望している学校に、入学できなくなるのは嫌だもんね。学校の先生になんか負けずに、必死で頑張って、先生がビックリするくらい、好成績を残せるようにやってやるよ。,講師,喜び,そうそう、その勢い！あなたの成績がどんどんアップしていったら、先生もビックリして、居眠りしていた理由を分かってくれて、きっと褒めてくれるようになると思うよ？あなたならきっと出来ると信じているよ！頑張ってね！そして、何か私にサポートできることがあったら遠慮なく言ってね？
SD09-09-04J,J,J,N,N,1,0,0,SD09,9,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD09-09-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD09/txt/SD09-Dialogue-09.txt,女子生徒,悲しみ,S,ちょっと、おしゃれしたいと思っただけなのに。,講師,喜び,今は規則で我慢しないといけない事もあるかもしれないけど、大人になったら、目一杯おしゃれを楽しめばいいんじゃない？
SD09-45-03J,J,J,J,N,1,1,0,SD09,45,3,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD09-45-03J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD09/txt/SD09-Dialogue-45.txt,講師,平静,N,気持ちは分かるよ。,女子生徒,喜び,先生が同調してくれるから、気持ち的に楽になった！
SD09-45-04J,J,J,J,N,1,1,0,SD09,45,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD09-45-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD09/txt/SD09-Dialogue-45.txt,女子生徒,喜び,J,先生が同調してくれるから、気持ち的に楽になった！,講師,喜び,いつでも相談にのるからね！
SD10-01-04J,J,J,J,N,1,1,0,SD10,1,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD10-01-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD10/txt/SD10-Dialogue-01.txt,女子生徒,悲しみ,S,部活で顧問に注意された。今まで１度もなかったのに。,講師,喜び,そうなんだ。でも、気にかけているから注意するんだよ。期待の表れ！ファイト、ファイト！元気出して！
SD10-14-04J,J,J,J,N,1,1,0,SD10,14,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD10-14-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD10/txt/SD10-Dialogue-14.txt,女子生徒,喜び,J,はい。なんとか。私、ブロックは得意なので、結構決めました。,講師,喜び,すごいじゃない！さすが！
SD12-29-04J,J,J,J,N,1,1,0,SD12,29,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD12-29-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD12/txt/SD12-Dialogue-29.txt,女子生徒,喜び,J,はい！やり切りました！,講師,喜び,その経験は、勉強にも生きてくるよ！
SD12-31-02J,J,J,N,N,1,0,0,SD12,31,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD12-31-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD12/txt/SD12-Dialogue-31.txt,女子生徒,悲しみ,S,どうしよう、間に合わないよ。,講師,喜び,大丈夫。こんなに頑張ってるんだもん、結果は後からついてくるよ。
SD12-36-02J,J,J,N,N,1,0,0,SD12,36,2,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD12-36-02J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD12/txt/SD12-Dialogue-36.txt,女子生徒,悲しみ,S,先週の、吹奏楽コンクール、準優勝でした。優勝できませんでした…。,講師,喜び,準優勝？すごいじゃない！優勝出来なかったのは残念だけど、準優勝もすごいことよ。冬にもコンクールがあるって言ってたっけ？
SD12-40-04J,J,J,N,N,1,0,0,SD12,40,4,/raid_zoe/home/lr/wangyi/sign/eJSL_dial/frame/SD12-40-04J,/raid_elmo/home/lr/wangyi/PTR/STUDIES-Japanese/Short_dialogue/SD12/txt/SD12-Dialogue-40.txt,女子生徒,喜び,J,うん、そうだね！楽しかったし、いい経験だった。,講師,喜び,よかった。みんなの前で指揮者やるなんで、かっこいいじゃん。私も見たかったな。ねえ、ビデオ今度見せてね。
